9.7077 	EXP 	window1: blendMode = 'avg'
9.7246 	EXP 	window1: blendMode = 'avg'
9.7418 	EXP 	window1: blendMode = 'avg'
9.7578 	EXP 	window1: blendMode = 'avg'
9.7747 	EXP 	window1: blendMode = 'avg'
9.7915 	EXP 	window1: blendMode = 'avg'
9.8069 	EXP 	window1: blendMode = 'avg'
9.8245 	EXP 	window1: blendMode = 'avg'
9.8407 	EXP 	window1: blendMode = 'avg'
9.8574 	EXP 	window1: blendMode = 'avg'
9.8747 	EXP 	window1: blendMode = 'avg'
9.8908 	EXP 	window1: blendMode = 'avg'
9.9077 	EXP 	window1: blendMode = 'avg'
9.9253 	EXP 	window1: blendMode = 'avg'
9.9421 	EXP 	window1: blendMode = 'avg'
9.9575 	EXP 	window1: blendMode = 'avg'
9.9752 	EXP 	window1: blendMode = 'avg'
9.9917 	EXP 	window1: blendMode = 'avg'
10.0076 	EXP 	window1: blendMode = 'avg'
10.0243 	EXP 	window1: blendMode = 'avg'
10.0412 	EXP 	window1: blendMode = 'avg'
10.0579 	EXP 	window1: blendMode = 'avg'
10.0797 	EXP 	window1: blendMode = 'avg'
10.0923 	EXP 	window1: blendMode = 'avg'
10.1070 	EXP 	window1: blendMode = 'avg'
10.1252 	EXP 	window1: blendMode = 'avg'
10.1469 	EXP 	Created Probe1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
10.1509 	EXP 	Created Probe2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
10.1516 	EXP 	window1: blendMode = 'avg'
10.1570 	EXP 	Probe1: pos = array([ 8.,  0.])
10.1570 	EXP 	Probe2: pos = array([-8.,  0.])
10.1570 	EXP 	Probe1: autoDraw = True
10.1570 	EXP 	Probe2: autoDraw = True
10.1574 	EXP 	window1: blendMode = 'avg'
10.1739 	EXP 	window1: blendMode = 'avg'
10.1911 	EXP 	window1: blendMode = 'avg'
10.2074 	EXP 	window1: blendMode = 'avg'
10.2239 	EXP 	window1: blendMode = 'avg'
10.2404 	EXP 	window1: blendMode = 'avg'
10.2570 	EXP 	window1: blendMode = 'avg'
10.2740 	EXP 	window1: blendMode = 'avg'
10.2905 	EXP 	window1: blendMode = 'avg'
10.3078 	EXP 	window1: blendMode = 'avg'
10.3240 	EXP 	window1: blendMode = 'avg'
10.3416 	EXP 	window1: blendMode = 'avg'
10.3574 	EXP 	window1: blendMode = 'avg'
10.3740 	EXP 	window1: blendMode = 'avg'
10.3904 	EXP 	window1: blendMode = 'avg'
10.4072 	EXP 	window1: blendMode = 'avg'
10.4237 	EXP 	window1: blendMode = 'avg'
10.4406 	EXP 	window1: blendMode = 'avg'
10.4576 	EXP 	window1: blendMode = 'avg'
10.4739 	EXP 	window1: blendMode = 'avg'
10.4901 	EXP 	window1: blendMode = 'avg'
10.5069 	EXP 	window1: blendMode = 'avg'
10.5241 	EXP 	window1: blendMode = 'avg'
10.5415 	EXP 	window1: blendMode = 'avg'
10.5571 	EXP 	window1: blendMode = 'avg'
10.5734 	EXP 	window1: blendMode = 'avg'
10.5903 	EXP 	window1: blendMode = 'avg'
10.6075 	EXP 	window1: blendMode = 'avg'
10.6236 	EXP 	window1: blendMode = 'avg'
10.6416 	EXP 	window1: blendMode = 'avg'
10.6568 	EXP 	window1: blendMode = 'avg'
10.6738 	EXP 	window1: blendMode = 'avg'
10.6904 	EXP 	window1: blendMode = 'avg'
10.7072 	EXP 	window1: blendMode = 'avg'
10.7245 	EXP 	window1: blendMode = 'avg'
10.7413 	EXP 	window1: blendMode = 'avg'
10.7576 	EXP 	window1: blendMode = 'avg'
10.7741 	EXP 	window1: blendMode = 'avg'
10.7906 	EXP 	window1: blendMode = 'avg'
10.8076 	EXP 	window1: blendMode = 'avg'
10.8249 	EXP 	window1: blendMode = 'avg'
10.8409 	EXP 	window1: blendMode = 'avg'
10.8568 	EXP 	window1: blendMode = 'avg'
10.8736 	EXP 	window1: blendMode = 'avg'
10.8912 	EXP 	window1: blendMode = 'avg'
10.9070 	EXP 	window1: blendMode = 'avg'
10.9242 	EXP 	window1: blendMode = 'avg'
10.9413 	EXP 	window1: blendMode = 'avg'
10.9572 	EXP 	window1: blendMode = 'avg'
10.9742 	EXP 	window1: blendMode = 'avg'
10.9909 	EXP 	window1: blendMode = 'avg'
11.0072 	EXP 	window1: blendMode = 'avg'
11.0240 	EXP 	window1: blendMode = 'avg'
11.0406 	EXP 	window1: blendMode = 'avg'
11.0573 	EXP 	window1: blendMode = 'avg'
11.0734 	EXP 	window1: blendMode = 'avg'
11.0905 	EXP 	window1: blendMode = 'avg'
11.1069 	EXP 	window1: blendMode = 'avg'
11.1239 	EXP 	window1: blendMode = 'avg'
11.1416 	EXP 	window1: blendMode = 'avg'
11.1571 	EXP 	window1: blendMode = 'avg'
